2020-12-18 07:04:38,097 INFO [main] o.a.n.b.NotificationServiceManager Successfully loaded the following 0 services: []
2020-12-18 07:04:38,102 INFO [main] org.apache.nifi.bootstrap.RunNiFi Registered no Notification Services for Notification Type NIFI_STARTED
2020-12-18 07:04:38,102 INFO [main] org.apache.nifi.bootstrap.RunNiFi Registered no Notification Services for Notification Type NIFI_STOPPED
2020-12-18 07:04:38,102 INFO [main] org.apache.nifi.bootstrap.RunNiFi Registered no Notification Services for Notification Type NIFI_DIED
2020-12-18 07:04:38,108 INFO [main] org.apache.nifi.bootstrap.RunNiFi Runtime Java version: 1.8.0_265
2020-12-18 07:04:38,128 INFO [main] org.apache.nifi.bootstrap.Command Starting Apache NiFi...
2020-12-18 07:04:38,129 INFO [main] org.apache.nifi.bootstrap.Command Working Directory: /opt/nifi/nifi-current
2020-12-18 07:04:38,129 INFO [main] org.apache.nifi.bootstrap.Command Command: /usr/local/openjdk-8/bin/java -classpath /opt/nifi/nifi-current/./conf:/opt/nifi/nifi-current/./lib/javax.servlet-api-3.1.0.jar:/opt/nifi/nifi-current/./lib/jcl-over-slf4j-1.7.30.jar:/opt/nifi/nifi-current/./lib/jetty-schemas-3.1.jar:/opt/nifi/nifi-current/./lib/jul-to-slf4j-1.7.30.jar:/opt/nifi/nifi-current/./lib/log4j-over-slf4j-1.7.30.jar:/opt/nifi/nifi-current/./lib/logback-classic-1.2.3.jar:/opt/nifi/nifi-current/./lib/logback-core-1.2.3.jar:/opt/nifi/nifi-current/./lib/nifi-api-1.12.1.jar:/opt/nifi/nifi-current/./lib/nifi-framework-api-1.12.1.jar:/opt/nifi/nifi-current/./lib/nifi-nar-utils-1.12.1.jar:/opt/nifi/nifi-current/./lib/nifi-properties-1.12.1.jar:/opt/nifi/nifi-current/./lib/nifi-runtime-1.12.1.jar:/opt/nifi/nifi-current/./lib/slf4j-api-1.7.30.jar -Dorg.apache.jasper.compiler.disablejsr199=true -Xmx10g -Xms2g -XX:ParallelGCThreads=1 -Djavax.security.auth.useSubjectCredsOnly=true -Djava.security.egd=file:/dev/urandom -XX:G1ReservePercent=20 -XX:+UseStringDeduplication -Dsun.net.http.allowRestrictedHeaders=true -Djava.net.preferIPv4Stack=true -Djava.awt.headless=true -Djava.protocol.handler.pkgs=sun.net.www.protocol -XX:InitiatingHeapOccupancyPercent=35 -XX:ConcGCThreads=1 -Dnifi.properties.file.path=/opt/nifi/nifi-current/./conf/nifi.properties -Dnifi.bootstrap.listen.port=46765 -Dapp=NiFi -Dorg.apache.nifi.bootstrap.config.log.dir=/opt/nifi/nifi-current/logs org.apache.nifi.NiFi 
2020-12-18 07:04:38,169 INFO [main] org.apache.nifi.bootstrap.Command Launched Apache NiFi with Process ID 88
2020-12-18 07:04:38,493 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,279 |-INFO in ch.qos.logback.classic.LoggerContext[default] - Could NOT find resource [logback-test.xml]
2020-12-18 07:04:38,494 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,426 |-INFO in c.q.l.core.rolling.SizeAndTimeBasedRollingPolicy@1321640594 - Will use the pattern /opt/nifi/nifi-current/logs/nifi-app_%d{yyyy-MM-dd_HH}.%i.log for the active file
2020-12-18 07:04:38,494 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,429 |-INFO in ch.qos.logback.core.rolling.SizeAndTimeBasedFNATP@1b40d5f0 - The date pattern is 'yyyy-MM-dd_HH' from file name pattern '/opt/nifi/nifi-current/logs/nifi-app_%d{yyyy-MM-dd_HH}.%i.log'.
2020-12-18 07:04:38,494 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,429 |-INFO in ch.qos.logback.core.rolling.SizeAndTimeBasedFNATP@1b40d5f0 - Roll-over at the top of every hour.
2020-12-18 07:04:38,494 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,434 |-INFO in ch.qos.logback.core.rolling.SizeAndTimeBasedFNATP@1b40d5f0 - Setting initial period to Fri Dec 18 07:04:37 UTC 2020
2020-12-18 07:04:38,494 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,455 |-INFO in ch.qos.logback.core.rolling.RollingFileAppender[APP_FILE] - Active log file name: /opt/nifi/nifi-current/logs/nifi-app.log
2020-12-18 07:04:38,494 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,455 |-INFO in ch.qos.logback.core.rolling.RollingFileAppender[APP_FILE] - File property is set to [/opt/nifi/nifi-current/logs/nifi-app.log]
2020-12-18 07:04:38,494 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,458 |-INFO in ch.qos.logback.core.joran.action.AppenderAction - About to instantiate appender of type [ch.qos.logback.core.rolling.RollingFileAppender]
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,458 |-INFO in ch.qos.logback.core.joran.action.AppenderAction - Naming appender as [USER_FILE]
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,460 |-ERROR in ch.qos.logback.core.joran.spi.Interpreter@53:26 - no applicable action for [maxFileSize], current ElementPath  is [[configuration][appender][rollingPolicy][maxFileSize]]
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,460 |-INFO in c.q.l.core.rolling.TimeBasedRollingPolicy@245672235 - setting totalSizeCap to 6 GB
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,461 |-INFO in c.q.l.core.rolling.TimeBasedRollingPolicy@245672235 - No compression will be used
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,461 |-INFO in c.q.l.core.rolling.TimeBasedRollingPolicy@245672235 - Will use the pattern /opt/nifi/nifi-current/logs/nifi-user_%d.log for the active file
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,462 |-INFO in c.q.l.core.rolling.DefaultTimeBasedFileNamingAndTriggeringPolicy - The date pattern is 'yyyy-MM-dd' from file name pattern '/opt/nifi/nifi-current/logs/nifi-user_%d.log'.
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,462 |-INFO in c.q.l.core.rolling.DefaultTimeBasedFileNamingAndTriggeringPolicy - Roll-over at midnight.
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,462 |-INFO in c.q.l.core.rolling.DefaultTimeBasedFileNamingAndTriggeringPolicy - Setting initial period to Fri Dec 18 07:04:37 UTC 2020
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,464 |-INFO in ch.qos.logback.core.rolling.RollingFileAppender[USER_FILE] - Active log file name: /opt/nifi/nifi-current/logs/nifi-user.log
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,464 |-INFO in ch.qos.logback.core.rolling.RollingFileAppender[USER_FILE] - File property is set to [/opt/nifi/nifi-current/logs/nifi-user.log]
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,464 |-INFO in ch.qos.logback.core.joran.action.AppenderAction - About to instantiate appender of type [ch.qos.logback.core.rolling.RollingFileAppender]
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,464 |-INFO in ch.qos.logback.core.joran.action.AppenderAction - Naming appender as [BOOTSTRAP_FILE]
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,465 |-ERROR in ch.qos.logback.core.joran.spi.Interpreter@73:26 - no applicable action for [maxFileSize], current ElementPath  is [[configuration][appender][rollingPolicy][maxFileSize]]
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,466 |-INFO in c.q.l.core.rolling.TimeBasedRollingPolicy@1012570586 - setting totalSizeCap to 1 GB
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,466 |-INFO in c.q.l.core.rolling.TimeBasedRollingPolicy@1012570586 - No compression will be used
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,466 |-INFO in c.q.l.core.rolling.TimeBasedRollingPolicy@1012570586 - Will use the pattern /opt/nifi/nifi-current/logs/nifi-bootstrap_%d.log for the active file
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,467 |-INFO in c.q.l.core.rolling.DefaultTimeBasedFileNamingAndTriggeringPolicy - The date pattern is 'yyyy-MM-dd' from file name pattern '/opt/nifi/nifi-current/logs/nifi-bootstrap_%d.log'.
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,467 |-INFO in c.q.l.core.rolling.DefaultTimeBasedFileNamingAndTriggeringPolicy - Roll-over at midnight.
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,475 |-INFO in c.q.l.core.rolling.DefaultTimeBasedFileNamingAndTriggeringPolicy - Setting initial period to Fri Dec 18 07:04:38 UTC 2020
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,476 |-INFO in ch.qos.logback.core.rolling.RollingFileAppender[BOOTSTRAP_FILE] - Active log file name: /opt/nifi/nifi-current/logs/nifi-bootstrap.log
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,476 |-INFO in ch.qos.logback.core.rolling.RollingFileAppender[BOOTSTRAP_FILE] - File property is set to [/opt/nifi/nifi-current/logs/nifi-bootstrap.log]
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,477 |-INFO in ch.qos.logback.core.joran.action.AppenderAction - About to instantiate appender of type [ch.qos.logback.core.ConsoleAppender]
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,478 |-INFO in ch.qos.logback.core.joran.action.AppenderAction - Naming appender as [CONSOLE]
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,480 |-INFO in ch.qos.logback.classic.joran.action.LoggerAction - Setting level of logger [org.apache.nifi] to INFO
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,480 |-INFO in ch.qos.logback.classic.jul.LevelChangePropagator@23223dd8 - Propagating INFO level on Logger[org.apache.nifi] onto the JUL framework
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,480 |-INFO in ch.qos.logback.classic.joran.action.LoggerAction - Setting level of logger [org.apache.nifi.processors] to WARN
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,480 |-INFO in ch.qos.logback.classic.jul.LevelChangePropagator@23223dd8 - Propagating WARN level on Logger[org.apache.nifi.processors] onto the JUL framework
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,480 |-INFO in ch.qos.logback.classic.joran.action.LoggerAction - Setting level of logger [org.apache.nifi.processors.standard.LogAttribute] to INFO
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,480 |-INFO in ch.qos.logback.classic.jul.LevelChangePropagator@23223dd8 - Propagating INFO level on Logger[org.apache.nifi.processors.standard.LogAttribute] onto the JUL framework
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,480 |-INFO in ch.qos.logback.classic.joran.action.LoggerAction - Setting level of logger [org.apache.nifi.processors.standard.LogMessage] to INFO
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,480 |-INFO in ch.qos.logback.classic.jul.LevelChangePropagator@23223dd8 - Propagating INFO level on Logger[org.apache.nifi.processors.standard.LogMessage] onto the JUL framework
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,480 |-INFO in ch.qos.logback.classic.joran.action.LoggerAction - Setting level of logger [org.apache.nifi.controller.repository.StandardProcessSession] to WARN
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,480 |-INFO in ch.qos.logback.classic.jul.LevelChangePropagator@23223dd8 - Propagating WARN level on Logger[org.apache.nifi.controller.repository.StandardProcessSession] onto the JUL framework
2020-12-18 07:04:38,495 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,480 |-INFO in ch.qos.logback.classic.joran.action.LoggerAction - Setting level of logger [org.apache.zookeeper.ClientCnxn] to ERROR
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,480 |-INFO in ch.qos.logback.classic.jul.LevelChangePropagator@23223dd8 - Propagating ERROR level on Logger[org.apache.zookeeper.ClientCnxn] onto the JUL framework
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,481 |-INFO in ch.qos.logback.classic.joran.action.LoggerAction - Setting level of logger [org.apache.zookeeper.server.NIOServerCnxn] to ERROR
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,481 |-INFO in ch.qos.logback.classic.jul.LevelChangePropagator@23223dd8 - Propagating ERROR level on Logger[org.apache.zookeeper.server.NIOServerCnxn] onto the JUL framework
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,481 |-INFO in ch.qos.logback.classic.joran.action.LoggerAction - Setting level of logger [org.apache.zookeeper.server.NIOServerCnxnFactory] to ERROR
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,481 |-INFO in ch.qos.logback.classic.jul.LevelChangePropagator@23223dd8 - Propagating ERROR level on Logger[org.apache.zookeeper.server.NIOServerCnxnFactory] onto the JUL framework
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,481 |-INFO in ch.qos.logback.classic.joran.action.LoggerAction - Setting level of logger [org.apache.zookeeper.server.quorum] to ERROR
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,481 |-INFO in ch.qos.logback.classic.jul.LevelChangePropagator@23223dd8 - Propagating ERROR level on Logger[org.apache.zookeeper.server.quorum] onto the JUL framework
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,481 |-INFO in ch.qos.logback.classic.joran.action.LoggerAction - Setting level of logger [org.apache.zookeeper.ZooKeeper] to ERROR
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,481 |-INFO in ch.qos.logback.classic.jul.LevelChangePropagator@23223dd8 - Propagating ERROR level on Logger[org.apache.zookeeper.ZooKeeper] onto the JUL framework
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,481 |-INFO in ch.qos.logback.classic.joran.action.LoggerAction - Setting level of logger [org.apache.zookeeper.server.PrepRequestProcessor] to ERROR
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,481 |-INFO in ch.qos.logback.classic.jul.LevelChangePropagator@23223dd8 - Propagating ERROR level on Logger[org.apache.zookeeper.server.PrepRequestProcessor] onto the JUL framework
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,481 |-INFO in ch.qos.logback.classic.joran.action.LoggerAction - Setting level of logger [org.apache.calcite.runtime.CalciteException] to OFF
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,481 |-INFO in ch.qos.logback.classic.jul.LevelChangePropagator@23223dd8 - Propagating OFF level on Logger[org.apache.calcite.runtime.CalciteException] onto the JUL framework
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,481 |-INFO in ch.qos.logback.classic.joran.action.LoggerAction - Setting level of logger [org.apache.curator.framework.recipes.leader.LeaderSelector] to OFF
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,481 |-INFO in ch.qos.logback.classic.jul.LevelChangePropagator@23223dd8 - Propagating OFF level on Logger[org.apache.curator.framework.recipes.leader.LeaderSelector] onto the JUL framework
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,481 |-INFO in ch.qos.logback.classic.joran.action.LoggerAction - Setting level of logger [org.apache.curator.ConnectionState] to OFF
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,481 |-INFO in ch.qos.logback.classic.jul.LevelChangePropagator@23223dd8 - Propagating OFF level on Logger[org.apache.curator.ConnectionState] onto the JUL framework
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,481 |-INFO in ch.qos.logback.classic.joran.action.LoggerAction - Setting level of logger [org.apache.nifi.cluster] to INFO
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,481 |-INFO in ch.qos.logback.classic.jul.LevelChangePropagator@23223dd8 - Propagating INFO level on Logger[org.apache.nifi.cluster] onto the JUL framework
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,481 |-INFO in ch.qos.logback.classic.joran.action.LoggerAction - Setting level of logger [org.apache.nifi.server.JettyServer] to INFO
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,481 |-INFO in ch.qos.logback.classic.jul.LevelChangePropagator@23223dd8 - Propagating INFO level on Logger[org.apache.nifi.server.JettyServer] onto the JUL framework
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,481 |-INFO in ch.qos.logback.classic.joran.action.LoggerAction - Setting level of logger [org.eclipse.jetty] to INFO
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,481 |-INFO in ch.qos.logback.classic.jul.LevelChangePropagator@23223dd8 - Propagating INFO level on Logger[org.eclipse.jetty] onto the JUL framework
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,482 |-INFO in ch.qos.logback.classic.joran.action.LoggerAction - Setting level of logger [org.springframework] to ERROR
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,482 |-INFO in ch.qos.logback.classic.jul.LevelChangePropagator@23223dd8 - Propagating ERROR level on Logger[org.springframework] onto the JUL framework
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,482 |-INFO in ch.qos.logback.classic.joran.action.LoggerAction - Setting level of logger [org.glassfish.jersey.internal.Errors] to ERROR
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,482 |-INFO in ch.qos.logback.classic.jul.LevelChangePropagator@23223dd8 - Propagating ERROR level on Logger[org.glassfish.jersey.internal.Errors] onto the JUL framework
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,482 |-INFO in ch.qos.logback.classic.joran.action.LoggerAction - Setting level of logger [org.eclipse.jetty.annotations.AnnotationParser] to ERROR
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,482 |-INFO in ch.qos.logback.classic.jul.LevelChangePropagator@23223dd8 - Propagating ERROR level on Logger[org.eclipse.jetty.annotations.AnnotationParser] onto the JUL framework
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,482 |-INFO in ch.qos.logback.classic.joran.action.LoggerAction - Setting level of logger [net.schmizz.sshj] to WARN
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,482 |-INFO in ch.qos.logback.classic.jul.LevelChangePropagator@23223dd8 - Propagating WARN level on Logger[net.schmizz.sshj] onto the JUL framework
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,482 |-INFO in ch.qos.logback.classic.joran.action.LoggerAction - Setting level of logger [com.hierynomus.sshj] to WARN
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,482 |-INFO in ch.qos.logback.classic.jul.LevelChangePropagator@23223dd8 - Propagating WARN level on Logger[com.hierynomus.sshj] onto the JUL framework
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,482 |-INFO in ch.qos.logback.classic.joran.action.LoggerAction - Setting level of logger [org.apache.nifi.web.security] to INFO
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,482 |-INFO in ch.qos.logback.classic.jul.LevelChangePropagator@23223dd8 - Propagating INFO level on Logger[org.apache.nifi.web.security] onto the JUL framework
2020-12-18 07:04:38,496 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,482 |-INFO in ch.qos.logback.classic.joran.action.LoggerAction - Setting additivity of logger [org.apache.nifi.web.security] to false
2020-12-18 07:04:38,497 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,482 |-INFO in ch.qos.logback.core.joran.action.AppenderRefAction - Attaching appender named [USER_FILE] to Logger[org.apache.nifi.web.security]
2020-12-18 07:04:38,497 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,483 |-INFO in ch.qos.logback.classic.joran.action.LoggerAction - Setting level of logger [org.apache.nifi.web.api.config] to INFO
2020-12-18 07:04:38,497 INFO [NiFi logging handler] org.apache.nifi.StdOut 07:04:38,483 |-INFO in ch.qos.logback.classic.jul.LevelChangePropagator@23223dd8 - Propagating INFO level on Logger[org.apache.nifi.web.api.config] onto the JUL framework
